Lake;Experiment;Sampling ;Exp_day;Sampling_day ;Sampling_month;Enclosure;Treatment;Replicate;TP ;Chla ;TOC ;TN;PP;PN;PC;DOC;DN;PO4;NO3;NH4;Temperature;DO_%;DO_conc;pH;EC;Chla_flu;PAR_I;PAR_II;PAR_III;Fish_W_I;Fish_L_I;Fish_W_II;Fish_L_II;;;;;
Asa;1;1;4;8;6;3;S;1;9.37;1.43622;6.611;0.2673;NA;NA;NA;NA;NA;<2.0;42.7843190240889;12.632;16.7;96.8;9.14;6.95;76;NA;60;34;18;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;4;FS;1;13;2.77893;6.547;0.305;NA;NA;NA;NA;NA;<2.0;26.4926266213712;27.99;16.7;99.3;9.27;6.96;76;NA;56;33;15;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;5;S;2;9.39;1.23678;7.072;0.2906;NA;NA;NA;NA;NA;2.908;24.4956377393453;15.716;16.8;97.1;9.14;6.95;75;NA;53;32;16;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;6;FS;2;9.77;1.64952;6.779;0.2901;NA;NA;NA;NA;NA;<2.0;73.8279802347128;22.323;16.7;95.2;8.97;6.93;76;NA;59;39;21;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;7;C;2;8.75;1.13013;7.399;0.286;NA;NA;NA;NA;NA;<2.0;24.6558446571958;14.974;16.7;100.5;9.5;6.95;76;NA;152;74;38;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;8;F;2;9.9;1.55673;6.826;0.249;NA;NA;NA;NA;NA;<2.0;34.4192016676961;19.233;16.5;98.6;9.34;6.96;76;NA;142;81;39;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;9;FS;3;11.72;2.36691;6.702;0.2653;NA;NA;NA;NA;NA;<2.0;26.7012816553428;16.175;16.4;99.4;9.42;6.96;76;NA;64;37;16;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;10;C;3;9.13;1.45008;7.655;0.2761;NA;NA;NA;NA;NA;<2.0;19.7977146386658;11.025;16.6;97.2;9.2;6.97;76;NA;102;59;28;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;11;F;3;9.98;1.95489;7.122;0.2746;NA;NA;NA;NA;NA;<2.0;27.3189468807906;15.413;16.5;100.4;9.55;6.97;76;NA;109;64;32;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;12;S;3;8.34;1.75545;6.941;0.2635;NA;NA;NA;NA;NA;<2.0;34.6979231006794;11.496;16.5;99;9.33;6.97;75;NA;60;31;16;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;13;F;4;10.95;2.77893;7.562;0.2631;NA;NA;NA;NA;NA;<2.0;22.6553814082767;12.465;16.5;97.2;9.23;6.97;76;NA;107;60;31;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;14;S;4;9.51;1.75545;7.848;0.2958;NA;NA;NA;NA;NA;<2.0;19.9283894379246;7.312;16.5;100.4;9.47;6.97;76;NA;46;33;15;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;15;FS;4;9.17;2.65842;7.493;0.2757;NA;NA;NA;NA;NA;<2.0;51.6447266831377;14.43;16.6;98.1;9.32;6.98;76;NA;45;26;12;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;16;C;4;11.1;1.8621;7.376;0.2598;NA;NA;NA;NA;NA;<2.0;26.6236874613959;8.346;16.5;100.2;9.46;6.98;77;NA;130;79;40;NA;NA;NA;NA;;;;;
Asa;1;1;4;8;6;21;Lake;Lake;6.92;2.15433;6.69;0.2046;NA;NA;NA;NA;NA;3.211;11.3781655342804;5.229;16.7;98;9.25;6.95;77;NA;200;140;94;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;1;C;1;9.51;0.30537;6.578;0.4572;NA;NA;NA;NA;NA;<2.0;89.9996139592341;41.301;17.48;100.8;9.28;7.95;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;2;F;1;10.6;0.53325;6.579;0.441;NA;NA;NA;NA;NA;<2.0;84.2798409512044;44.369;17.6;105.7;9.71;8.05;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;3;S;1;9.82;0.31995;6.339;0.3733;NA;NA;NA;NA;NA;<2.0;75.4644070413836;46.1;17.6;96.8;8.89;8.01;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;4;FS;1;11.56;1.34343;6.468;0.4669;NA;NA;NA;NA;NA;<2.0;76.9296247683755;57.416;17.6;97.1;8.92;7.57;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;5;S;2;9.44;0.32067;7.341;0.3184;NA;NA;NA;NA;NA;<2.0;79.6238032736257;41.877;17.6;96.9;8.9;7.58;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;6;FS;2;11.01;1.03806;6.682;0.345;NA;NA;NA;NA;NA;<2.0;82.9385423100679;47.711;17.6;95.1;8.74;7.44;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;7;C;2;8.7;0.22788;6.37;0.3911;NA;NA;NA;NA;NA;2.369;90.1329910438542;41.656;17.6;111.7;10.27;7.63;79;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;8;F;2;9.33;0.82476;6.508;0.3886;NA;NA;NA;NA;NA;<2.0;85.1300957381099;48.372;17.6;97.9;8.99;7.69;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;9;FS;3;9.36;1.13085;7.535;0.4048;NA;NA;NA;NA;NA;<2.0;80.7608863495985;50.11;17.6;102.1;9.38;7.53;74;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;10;C;3;9.95;0.6399;7.116;0.2898;NA;NA;NA;NA;NA;<2.0;75.7330914144534;28.697;17.6;101.4;9.32;7.55;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;11;F;3;8.72;0.83934;6.492;0.3502;NA;NA;NA;NA;NA;<2.0;88.9051883878938;50.526;17.6;94.9;8.72;8.08;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;12;S;3;9.55;0.42732;6.361;0.33;NA;NA;NA;NA;NA;<2.0;92.0301883878938;42.425;17.5;98;9.02;7.9;74;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;13;F;4;9.76;1.14543;6.398;0.3191;NA;NA;NA;NA;NA;<2.0;74.5519996911674;38.34;17.5;99.9;9.2;7.85;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;14;S;4;8.63;1.14471;6.283;0.3399;NA;NA;NA;NA;NA;<2.0;70.401675416924;37.284;17.6;99;9.1;7.88;78;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;15;FS;4;9.25;1.55745;6.659;0.3117;NA;NA;NA;NA;NA;<2.0;73.2292310067943;45.329;17.6;93.6;8.6;7.81;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;16;C;4;8.19;0.51939;6.335;0.3393;NA;NA;NA;NA;NA;<2.0;72.2693406423718;32.535;17.6;101.2;9.3;7.89;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;2;7;12;6;21;Lake;Lake;8.82;1.64952;6.421;0.3181;NA;NA;NA;NA;NA;<2.0;42.5779802347128;12.209;17.44;103.2;9.52;7.66;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;1;C;1;11.61;0.2286;6.696;0.355;NA;NA;NA;NA;NA;<2.0;86.9014437924645;30.159;17.1;99.2;9.34;6.95;73;NA;1314;194;117;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;2;F;1;9.81;0.53397;6.727;0.3618;NA;NA;NA;NA;NA;<2.0;76.5709928968499;40.32;17.1;96.9;9.1;6.94;74;NA;1295;162;101;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;3;S;1;9.67;0.32067;6.467;0.3675;NA;NA;NA;NA;NA;<2.0;80.7577980234713;43.19;17.2;93.7;8.77;6.91;72;NA;401;90;49;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;4;FS;1;12.11;1.34415;6.667;0.3417;NA;NA;NA;NA;NA;<2.0;80.3987801111797;40.68;17.2;95.3;8.93;6.91;75;NA;195;111;61;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;5;S;2;9.32;0.32067;6.28;0.3099;NA;NA;NA;NA;NA;4.039;75.9737878319951;37.832;17.2;92.9;8.72;6.9;72;NA;469;120;62;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;6;FS;2;9.31;0.62604;6.43;0.3475;NA;NA;NA;NA;NA;2.709;77.1857628165534;47.73;17.2;95.9;8.99;6.9;74;NA;583;117;66;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;7;C;2;8.95;0.42732;6.403;0.3108;NA;NA;NA;NA;NA;<2.0;73.4166537986411;31.353;17.1;100.4;9.44;6.95;71;NA;1360;219;132;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;8;F;2;9.88;0.73341;6.628;0.3474;NA;NA;NA;NA;NA;<2.0;77.1817093885114;37.497;17;99.4;9.36;6.95;75;NA;1341;235;121;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;9;FS;3;10.43;1.25208;6.415;0.3356;NA;NA;NA;NA;NA;<2.0;74.2972127856702;44.861;17.2;94.8;8.86;6.9;74;NA;581;116;58;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;10;C;3;8.92;0.42732;6.32;0.3276;NA;NA;NA;NA;NA;<2.0;73.2560608400247;36.029;17.2;108.7;10.2;6.92;73;NA;1308;207;114;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;11;F;3;9.48;0.62604;6.572;0.3547;NA;NA;NA;NA;NA;<2.0;86.9460315009265;47.614;17.1;106.5;10.01;6.92;73;NA;1334;216;136;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;12;S;3;9.56;0.33525;6.395;0.3274;NA;NA;NA;NA;NA;<2.0;80.8593267449043;35.605;17.2;104.6;9.82;6.91;72;NA;604;135;80;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;13;F;4;9.03;1.14471;6.656;0.3109;NA;NA;NA;NA;NA;<2.0;73.0589870290303;36.803;17.2;100;9.4;6.92;71;NA;1322;180;115;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;14;S;4;9.61;0.64062;6.752;0.3149;NA;NA;NA;NA;NA;<2.0;74.9059990735022;31.981;17.2;97.9;9.16;6.93;72;NA;266;109;64;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;15;FS;4;9.6;1.84896;6.896;0.3061;NA;NA;NA;NA;NA;<2.0;74.4898471278567;44.09;17.25;95.6;8.96;6.95;72;NA;550;119;71;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;16;C;4;7.57;0.64062;6.666;0.3087;NA;NA;NA;NA;NA;<2.0;73.1417927733169;30.497;17.2;100.7;9.45;6.93;72;NA;1338;267;142;NA;NA;NA;NA;;;;;
Asa;1;3;9;14;6;21;Lake;Lake;6.82;1.86282;6.835;0.3027;NA;NA;NA;NA;NA;<2.0;31.1679663372452;5.81;17.2;103.1;9.66;6.89;74;NA;1192;857;532;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;1;C;1;10.08;0.09279;6.19;0.2374;NA;NA;NA;NA;NA;2.102;58.7665997529339;10.226;19.8;116.6;10.42;7.4;74;NA;1290;215;125;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;2;F;1;12.44;0.61146;6.775;0.3108;NA;NA;NA;NA;NA;<2.0;62.5345506485485;4.903;19.7;119.2;10.65;7.7;73;NA;1260;225;125;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;3;S;1;12.89;0.2133;6.586;0.2786;NA;NA;NA;NA;NA;<2.0;75.138009573811;21.314;19.8;113.6;10.5;7.65;74;NA;530;118;80;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;4;FS;1;12.79;1.63494;6.755;0.3075;NA;NA;NA;NA;NA;<2.0;46.0232010500309;4.454;19.8;118.4;10.58;7.67;73;NA;525;160;90;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;5;S;2;13.19;0.51867;6.327;0.3048;NA;NA;NA;NA;NA;<2.0;69.7307365657813;24.556;19.8;113.4;10.13;7.63;72;NA;580;125;75;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;6;FS;2;10.2;0.71811;6.638;0.3174;NA;NA;NA;NA;NA;<2.0;76.8740348980852;33.124;19.8;112;10.01;7.57;73;NA;585;135;75;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;7;C;2;9.88;0.41274;7.364;0.2663;NA;NA;NA;NA;NA;<2.0;60.2229385423101;14.393;19.7;116;10.39;7.57;75;NA;1340;220;125;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;8;F;2;8.81;0.21402;6.57;0.2922;NA;NA;NA;NA;NA;<2.0;71.1106392835083;10.676;19.8;118.8;10.64;7.6;74;NA;1330;230;148;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;9;FS;3;9.4;1.6488;6.343;0.3069;NA;NA;NA;NA;NA;<2.0;65.9591182828907;13.234;19.8;115.5;10.35;7.55;73;NA;480;110;62;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;10;C;3;8.2;0.73269;6.37;0.3238;NA;NA;NA;NA;NA;<2.0;64.9747143298332;16.696;19.8;115.2;10.28;7.53;75;NA;1320;200;128;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;11;F;3;8.91;1.14471;6.445;0.3031;NA;NA;NA;NA;NA;<2.0;75.9315163681285;20.835;19.8;115.7;10.36;7.52;74;NA;1250;205;132;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;12;S;3;10.47;0.71811;6.475;0.2632;NA;NA;NA;NA;NA;<2.0;76.1015673255096;22.732;19.8;115.6;10.33;7.47;73;NA;600;150;90;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;13;F;4;9.28;1.6488;6.442;0.3006;NA;NA;NA;NA;NA;<2.0;56.3779725138975;4.396;19.8;119.5;10.68;7.49;73;NA;1290;185;104;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;14;S;4;8.6;0.93141;6.189;0.2807;NA;NA;NA;NA;NA;<2.0;66.578906732551;11.255;19.9;111.9;9.97;7.47;74;NA;350;150;77;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;15;FS;4;9.9;2.26026;6.328;0.2986;NA;NA;NA;NA;NA;<2.0;69.1173177887585;10.794;19.95;114.1;10.17;7.45;73;NA;590;160;75;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;16;C;4;9.01;0.51939;6.805;0.2924;NA;NA;NA;NA;NA;<2.0;63.952864422483;13.517;19.9;114.1;10.17;7.45;73;NA;1350;255;175;NA;NA;NA;NA;;;;;
Asa;1;4;14;19;6;21;Lake;Lake;6.29;1.84824;6.755;0.229;NA;NA;NA;NA;NA;<2.0;9.69367665225448;<1.4;19.9;114;10.16;7.38;75;NA;1350;850;600;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;1;C;1;10.54;0.30609;6.625;0.257;NA;NA;NA;6.839;0.1832;<2.0;5.47907659048796;<1.4;16.4;101.9;9.68;7.21;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;2;F;1;10.93;0.51867;6.945;0.2874;NA;NA;NA;6.533;0.1061;<2.0;11.7120907967881;<1.4;16.6;103.5;9.77;7;72;NA;NA;NA;NA;3.9;6.5;5.5;7.5;;;;;
Asa;1;6;28;3;7;3;S;1;11.31;0.31995;6.595;0.2262;NA;NA;NA;6.316;0.0901;<2.0;11.432597282273;<1.4;16.6;103;9.72;7.14;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;4;FS;1;12.03;0.62604;6.545;0.2616;NA;NA;NA;5.901;0.122;<2.0;11.5684836318715;<1.4;16.6;101.6;9.61;7.02;71;NA;NA;NA;NA;5.4;6.9;5.5;7.4;;;;;
Asa;1;6;28;3;7;5;S;2;12.72;0.21402;6.431;0.2631;NA;NA;NA;6.23;0.1052;<2.0;11.4269996911674;4.098;16.6;103.6;9.8;7.21;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;6;FS;2;10.73;0.62604;6.948;0.2763;NA;NA;NA;6.341;0.1031;<2.0;5.46884651019148;3.687;16.7;103.6;9.78;7.05;71;NA;NA;NA;NA;5;7.1;4.5;6.9;;;;;
Asa;1;6;28;3;7;7;C;2;10.44;0.32067;6.779;0.2575;NA;NA;NA;6.396;0.06813;<2.0;9.22695336627548;<1.4;16.6;103.3;9.79;7.07;73;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;8;F;2;10.51;0.33525;7.132;0.2782;NA;NA;NA;6.624;0.08638;<2.0;10.12160284126;<1.4;16.5;101.3;9.6;7.11;74;NA;NA;NA;NA;5.6;7;5.6;7.1;;;;;
Asa;1;6;28;3;7;9;FS;3;11.05;1.13085;6.676;0.2824;NA;NA;NA;5.712;0.1464;<2.0;10.560145151328;<1.4;16.5;107.9;10.2;7.11;71;NA;NA;NA;NA;4.9;7;3.6;6.2;;;;;
Asa;1;6;28;3;7;10;C;3;9.47;0.41274;7.096;0.2842;NA;NA;NA;7.809;0.4428;<2.0;11.8614885731933;2.82;16.5;103.5;9.81;7.21;74;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;11;F;3;11.12;0.62604;6.811;0.2931;NA;NA;NA;7.779;0.2853;<2.0;10.2607705373687;<1.4;16.5;101.3;9.61;7.09;75;NA;NA;NA;NA;3.5;6;5.4;7.7;;;;;
Asa;1;6;28;3;7;12;S;3;11.12;0.51939;6.919;0.256;NA;NA;NA;6.398;0.07647;<2.0;9.65719579987647;1.363;16.55;106.6;10.09;7.07;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;13;F;4;10.15;0.73269;6.8;0.2862;NA;NA;NA;6.411;0.1083;<2.0;12.6034589252625;3.088;16.5;101.9;9.66;7.18;72;NA;NA;NA;NA;4.8;6.5;3.8;6.4;;;;;
Asa;1;6;28;3;7;14;S;4;10.84;0.53397;6.388;0.2381;NA;NA;NA;6.089;0.05776;<2.0;14.1416383570105;<1.4;16.5;101;9.55;7.05;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;15;FS;4;11.54;0.53397;6.849;0.3047;NA;NA;NA;5.937;0.06585;<2.0;9.15650092649784;<1.4;16.6;100.5;9.51;7.02;71;NA;NA;NA;NA;5.4;7.5;4.6;7.1;;;;;
Asa;1;6;28;3;7;16;C;4;9.82;0.33453;6.808;0.266;NA;NA;NA;6.467;0.08417;<2.0;11.72463712168;1.569;16.6;104.4;9.9;7.06;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;1;6;28;3;7;21;Lake;Lake;6.96;1.14471;6.931;0.2777;NA;NA;NA;7.784;0.3753;<2.0;12.7503474366893;1.628;16.6;90.4;8.55;6.91;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;1;C;1;8;0.91683;5.849;0.2708;NA;NA;NA;6.438;0.05997;<2.0;8.62117780294451;3.715;18.6;98.5;9.08;7.46;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;2;F;1;7.7;1.6488;5.886;0.2677;NA;NA;NA;6.267;0.09606;<2.0;5.43945154505743;<1.4;18.5;103;9.53;7.56;74;NA;NA;NA;NA;5.9;5.3;7.6;6.2;;;;;
Asa;2;0;1;14;8;3;S;1;6.97;1.4355;5.766;0.2704;NA;NA;NA;6.369;0.07248;<2.0;5.10455427924284;<1.4;18.5;103.7;9.59;7.4;74;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;4;FS;1;8.01;1.54287;5.696;0.3088;NA;NA;NA;6.375;0.0958;<2.0;5.0485358356253;<1.4;18.5;102.3;9.46;7.36;73;NA;NA;NA;NA;7.6;5.9;5.4;5.5;;;;;
Asa;2;0;1;14;8;5;S;2;7.13;1.14471;5.67;0.3061;NA;NA;NA;6.573;0.07495;9.504;6.59581782883029;<1.4;18.4;106.3;9.83;7.31;73;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;6;FS;2;6.61;1.32885;5.734;0.3114;NA;NA;NA;6.335;0.06873;<2.0;5.79356091247371;1.407;18.5;103.4;9.55;7.32;74;NA;NA;NA;NA;7.6;6.2;7.2;5.9;;;;;
Asa;2;0;1;14;8;7;C;2;7.3;1.13013;5.766;0.308;NA;NA;NA;6.518;0.08084;<2.0;6.82434072156609;<1.4;18.5;101.2;9.32;7.3;73;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;8;F;2;6.98;1.54287;5.72;0.3125;NA;NA;NA;6.481;0.1087;<2.0;8.18819770263711;<1.4;18.6;103;9.48;7.3;71;NA;NA;NA;NA;7.7;6.2;7.4;6,0;;;;;
Asa;2;0;1;14;8;9;FS;3;6.83;1.25136;5.679;0.2998;NA;NA;NA;6.474;0.0769;<2.0;5.60123766380844;<1.4;18.6;101.1;9.33;7.25;74;NA;NA;NA;NA;6.3;5.4;7.7;6.1;;;;;
Asa;2;0;1;14;8;10;C;3;5.95;1.52829;5.698;0.2852;NA;NA;NA;6.221;0.07536;<2.0;5.70336515127002;<1.4;18.6;101.4;9.34;7.26;72;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;11;F;3;5.84;1.54215;5.654;0.3013;NA;NA;NA;6.35;0.06693;<2.0;5.67889500080893;<1.4;18.6;102.9;9.48;7.25;70;NA;NA;NA;NA;9.4;6.5;4.9;4.7;;;;;
Asa;2;0;1;14;8;12;S;3;6.46;1.4355;5.711;0.2862;NA;NA;NA;6.254;0.09025;<2.0;5.26472253680634;3.605;18.6;105.6;9.73;7.19;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;13;F;4;6.87;1.54215;5.826;0.3017;NA;NA;NA;6.409;0.0714;<2.0;5.7955832389581;<1.4;18.5;103.1;9.51;7.2;74;NA;NA;NA;NA;8.2;6.4;4.4;4.9;;;;;
Asa;2;0;1;14;8;14;S;4;5.98;1.54287;5.691;0.3103;NA;NA;NA;6.32;0.07541;<2.0;5.66696327455104;<1.4;18.6;105;9.67;7.22;72;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;15;FS;4;5.55;1.2222;5.68;0.2956;NA;NA;NA;6.322;0.07925;<2.0;5.28555249959553;<1.4;18.6;104.2;9.61;7.24;72;NA;NA;NA;NA;7,0;5.6;4.2;4.8;;;;;
Asa;2;0;1;14;8;16;C;4;6.02;1.6488;5.733;0.308;NA;NA;NA;7.301;0.1045;<2.0;5.99235560588901;2.828;18.6;102.2;9.41;7.23;72;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;0;1;14;8;21;Lake;Lake;5.89;1.84824;5.65;0.3011;NA;NA;NA;7.363;0.08684;2.174;6.30520951302378;<1.4;18.7;93.2;8.53;7.43;64;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;1;C;1;5.98;0.93069;5.644;0.3008;NA;NA;NA;NA;NA;<2.0;17.4223426629995;5.775;17.9;99.9;9.3;7.93;65;NA;143;88;34;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;2;F;1;6.78;1.96875;6.147;0.3079;NA;NA;NA;NA;NA;<2.0;15.1860540365637;<1.4;17.9;100.4;9.36;7.91;70;NA;135;88;40;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;3;S;1;7.98;1.43622;5.961;0.3216;NA;NA;NA;NA;NA;<2.0;13.350388286685;1.376;18.1;103;9.56;7.84;71;NA;58;43;17;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;4;FS;1;6.77;2.35233;5.764;0.3216;NA;NA;NA;NA;NA;<2.0;20.4542145283935;4.684;18.2;97.2;8.96;7.6;71;NA;88;50;19;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;5;S;2;6.33;1.4355;5.635;0.3056;NA;NA;NA;NA;NA;<2.0;17.5986895324381;2.704;18.3;98.4;9.1;7.49;71;NA;110;65;22;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;6;FS;2;7.77;2.45898;5.754;0.3099;NA;NA;NA;NA;NA;<2.0;18.8537453486491;6.465;18.3;97.9;9.02;7.48;72;NA;126;81;33;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;7;C;2;7.17;1.13013;5.778;0.3131;NA;NA;NA;NA;NA;<2.0;15.1207328911179;2.301;18.1;100.6;9.34;7.55;73;NA;224;146;61;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;8;F;2;8.99;1.95489;6.03;0.3324;NA;NA;NA;NA;NA;<2.0;19.3872350752305;5.063;18;98.5;9.15;7.42;72;NA;220;149;61;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;9;FS;3;7.71;1.84824;6.101;0.3228;NA;NA;NA;NA;NA;<2.0;20.0390309011487;5.178;18.3;98.7;9.12;7.27;72;NA;99;58;21;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;10;C;3;7.02;1.52757;5.75;0.3007;NA;NA;NA;NA;NA;<2.0;15.3355039637599;<1.4;18.3;101.1;9.37;7.27;70;NA;189;139;58;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;11;F;3;7.01;2.04696;5.88;0.2971;NA;NA;NA;NA;NA;<2.0;13.7164293803592;1.986;18.1;98.9;9.19;7.35;72;NA;203;130;55;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;12;S;3;6.32;1.4355;5.7;0.3017;NA;NA;NA;NA;NA;<2.0;11.7798495389096;2.05;18.1;100.3;9.29;7.21;72;NA;137;85;37;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;13;F;4;7.51;1.74159;6.088;0.3282;NA;NA;NA;NA;NA;<2.0;20.0572318395082;8.429;18;97.9;9.11;7.24;71;NA;194;128;60;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;14;S;4;6.82;1.14471;5.794;0.2833;NA;NA;NA;NA;NA;<2.0;13.6314916680149;1.929;18.2;101.2;9.35;7.24;71;NA;127;81;33;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;15;FS;4;7.05;2.15361;6.132;0.3335;NA;NA;NA;NA;NA;<2.0;10.2920239443456;4.248;18.3;99.5;9.2;7.26;69;NA;140;89;35;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;16;C;4;6.9;0.94599;5.713;0.2952;NA;NA;NA;NA;NA;<2.0;24.9164779161948;3.492;18.2;99.5;9.25;7.27;71;NA;244;183;72;NA;NA;NA;NA;;;;;
Asa;2;1;4;17;8;21;Lake;Lake;6.22;1.95489;5.682;0.2732;NA;NA;NA;NA;NA;<2.0;5.46088820579194;<1.4;18.8;90.7;8.3;6.94;73;NA;745;585;426;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;1;C;1;6.6;1.13013;5.531;0.2664;NA;NA;NA;NA;NA;<2.0;1.07931564471768;<1.4;18.5;101.5;9.27;7.32;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
